Count | Text | Depth | URL
358 | laterals | 6 | https://en.wikipedia.org/wiki/Lateral_consonant
359 | rhotics | 6 | https://en.wikipedia.org/wiki/Rhotics
360 | symbolic communication | 6 | https://en.wikipedia.org/wiki/Symbolic_communication
361 | signs | 6 | https://en.wikipedia.org/wiki/Sign_(semiotics)
362 | meanings | 6 | https://en.wikipedia.org/wiki/Meaning_(semiotics)
363 | code | 6 | https://en.wikipedia.org/wiki/Code_(semiotics)
364 | semiotics | 6 | https://en.wikipedia.org/wiki/Semiotics
365 | Thanjavur | 6 | https://en.wikipedia.org/wiki/Thanjavur
366 | semantics | 6 | https://en.wikipedia.org/wiki/Semantics
367 | vocabulary | 6 | https://en.wikipedia.org/wiki/Vocabulary
368 | Canis familiaris | 6 | https://en.wikipedia.org/wiki/Canis_familiaris
369 | lexicon | 6 | https://en.wikipedia.org/wiki/Lexicon
370 | lexeme | 6 | https://en.wikipedia.org/wiki/Lexeme
371 | grammatical categories | 6 | https://en.wikipedia.org/wiki/Grammatical_category
372 | predication | 6 | https://en.wikipedia.org/wiki/Predicate_(grammar)
373 | truth values | 6 | https://en.wikipedia.org/wiki/Truth_value
374 | Hangul | 6 | https://en.wikipedia.org/wiki/Hangul
375 | Korean Sign Language | 6 | https://en.wikipedia.org/wiki/Korean_Sign_Language
376 | Korean manual alphabet | 6 | https://en.wikipedia.org/wiki/Korean_manual_alphabet
377 | phonetics | 6 | https://en.wikipedia.org/wiki/Phonetics
378 | phonemes | 6 | https://en.wikipedia.org/wiki/Phonemes
379 | minimal pair | 6 | https://en.wikipedia.org/wiki/Minimal_pair
380 | aspirated and non-aspirated | 6 | https://en.wikipedia.org/wiki/Aspiration_(linguistics)
381 | Korean | 6 | https://en.wikipedia.org/wiki/Korean_language
382 | allophones | 6 | https://en.wikipedia.org/wiki/Allophones
383 | vowels | 6 | https://en.wikipedia.org/wiki/Vowels
384 | consonants | 6 | https://en.wikipedia.org/wiki/Consonants
385 | pitch | 6 | https://en.wikipedia.org/wiki/Pitch_accent
386 | duration | 6 | https://en.wikipedia.org/wiki/Vowel_length
387 | tone | 6 | https://en.wikipedia.org/wiki/Tonal_language
388 | suprasegmental | 6 | https://en.wikipedia.org/wiki/Suprasegmental
389 | Rotokas | 6 | https://en.wikipedia.org/wiki/Rotokas_language
390 | Pirahã language | 6 | https://en.wikipedia.org/wiki/Pirah%C3%A3_language
391 | cheremes | 6 | https://en.wikipedia.org/wiki/Chereme
392 | Latin alphabet | 6 | https://en.wikipedia.org/wiki/Latin_alphabet
393 | Inuktitut | 6 | https://en.wikipedia.org/wiki/Inuktitut
394 | logographic | 6 | https://en.wikipedia.org/wiki/Logographic
395 | Arabic script | 6 | https://en.wikipedia.org/wiki/Arabic_script
396 | International Phonetic Alphabet | 6 | https://en.wikipedia.org/wiki/International_Phonetic_Alphabet
397 | words | 6 | https://en.wikipedia.org/wiki/Word
398 | affixes | 6 | https://en.wikipedia.org/wiki/Affix
399 | distinguishing between their relations | 6 | https://en.wikipedia.org/wiki/Morphosyntactic_alignment
400 | temporal | 6 | https://en.wikipedia.org/wiki/Grammatical_tense
401 | spatial | 6 | https://en.wikipedia.org/wiki/Preposition_and_postposition
402 | grammatical person | 6 | https://en.wikipedia.org/wiki/Grammatical_person
403 | parts of speech | 6 | https://en.wikipedia.org/wiki/Parts_of_speech
404 | nouns | 6 | https://en.wikipedia.org/wiki/Noun
405 | verbs | 6 | https://en.wikipedia.org/wiki/Verb
406 | adjective | 6 | https://en.wikipedia.org/wiki/Adjective
407 | arguments | 6 | https://en.wikipedia.org/wiki/Argument
408 | intransitive | 6 | https://en.wikipedia.org/wiki/Transitivity_(grammar)
409 | transitive | 6 | https://en.wikipedia.org/wiki/Transitive_verb
410 | conjunctions | 6 | https://en.wikipedia.org/wiki/Conjunction_(grammar)
411 | articles | 6 | https://en.wikipedia.org/wiki/Article_(grammar)
412 | interjections | 6 | https://en.wikipedia.org/wiki/Interjections
413 | ideophones | 6 | https://en.wikipedia.org/wiki/Ideophones
414 | classifiers | 6 | https://en.wikipedia.org/wiki/Classifier_(linguistics)
415 | Japanese | 6 | https://en.wikipedia.org/wiki/Japanese_language
416 | roots | 6 | https://en.wikipedia.org/wiki/Root_(linguistics)
417 | prefixes | 6 | https://en.wikipedia.org/wiki/Prefix
418 | suffixes | 6 | https://en.wikipedia.org/wiki/Suffix
419 | infixes | 6 | https://en.wikipedia.org/wiki/Infix
420 | ablaut | 6 | https://en.wikipedia.org/wiki/Ablaut
421 | inflection | 6 | https://en.wikipedia.org/wiki/Inflection
422 | derivation | 6 | https://en.wikipedia.org/wiki/Morphological_derivation
423 | isolating | 6 | https://en.wikipedia.org/wiki/Isolating_language
424 | nominative | 6 | https://en.wikipedia.org/wiki/Nominative
425 | fusional languages | 6 | https://en.wikipedia.org/wiki/Fusional_languages
426 | agglutinative languages | 6 | https://en.wikipedia.org/wiki/Agglutinative_languages
427 | Turkish | 6 | https://en.wikipedia.org/wiki/Turkish_language
428 | polysynthetic languages | 6 | https://en.wikipedia.org/wiki/Polysynthetic_languages
429 | Persian | 6 | https://en.wikipedia.org/wiki/Persian_language
430 | Yupik | 6 | https://en.wikipedia.org/wiki/Yupik_language
431 | agreement | 6 | https://en.wikipedia.org/wiki/Agreement_(linguistics)
432 | Basque | 6 | https://en.wikipedia.org/wiki/Basque_language
433 | subject | 6 | https://en.wikipedia.org/wiki/Subject_(grammar)
434 | locative | 6 | https://en.wikipedia.org/wiki/Locative_(case)
435 | Latin | 6 | https://en.wikipedia.org/wiki/Latin_language
436 | accusative case | 6 | https://en.wikipedia.org/wiki/Accusative_case
437 | grammatical object | 6 | https://en.wikipedia.org/wiki/Object_(grammar)
438 | nominative case | 6 | https://en.wikipedia.org/wiki/Nominative_case
439 | inverse word order in questions | 6 | https://en.wikipedia.org/wiki/Wh-movement
440 | special emphasis | 6 | https://en.wikipedia.org/wiki/Focus_(linguistics)
441 | phrases | 6 | https://en.wikipedia.org/wiki/Phrase
442 | word order | 6 | https://en.wikipedia.org/wiki/Word_order
443 | sentence | 6 | https://en.wikipedia.org/wiki/Sentence_(linguistics)
444 | SVO | 6 | https://en.wikipedia.org/wiki/Subject%E2%80%93verb%E2%80%93object
445 | Australian language | 6 | https://en.wikipedia.org/wiki/Australian_Aboriginal_languages
446 | Gamilaraay | 6 | https://en.wikipedia.org/wiki/Gamilaraay_language
447 | SOV | 6 | https://en.wikipedia.org/wiki/Subject-object-verb
448 | prepositions | 6 | https://en.wikipedia.org/wiki/Prepositions
449 | postpositions | 6 | https://en.wikipedia.org/wiki/Postpositions
450 | implicational universals | 6 | https://en.wikipedia.org/wiki/Linguistic_universals
451 | nominative-accusative | 6 | https://en.wikipedia.org/wiki/Nominative%E2%80%93absolutive_language
452 | ergative | 6 | https://en.wikipedia.org/wiki/Ergativity
453 | tripartite type | 6 | https://en.wikipedia.org/wiki/Tripartite_language
454 | Wall of Love | 6 | https://en.wikipedia.org/wiki/Wall_of_Love
455 | Paris | 6 | https://en.wikipedia.org/wiki/Paris
456 | communities of speakers | 6 | https://en.wikipedia.org/wiki/Speech_community
457 | communicate | 6 | https://en.wikipedia.org/wiki/Communicate
458 | language contact | 6 | https://en.wikipedia.org/wiki/Language_contact
459 | evolution | 6 | https://en.wikipedia.org/wiki/Evolution
460 | phylogenetic tree | 6 | https://en.wikipedia.org/wiki/Phylogenetic_tree
461 | diffusion | 6 | https://en.wikipedia.org/wiki/Diffusion
462 | endangered | 6 | https://en.wikipedia.org/wiki/Endangered_language
463 | deixis | 6 | https://en.wikipedia.org/wiki/Deixis
464 | speech acts | 6 | https://en.wikipedia.org/wiki/Speech_act
465 | conversational implicatures | 6 | https://en.wikipedia.org/wiki/Conversational_implicature
466 | communicative competence | 6 | https://en.wikipedia.org/wiki/Communicative_competence
467 | normally developing | 6 | https://en.wikipedia.org/wiki/Human_development_(biology)
468 | The Descent of Man | 6 | https://en.wikipedia.org/wiki/The_Descent_of_Man,_and_Selection_in_Relation_to_Sex
469 | Qualla Boundary | 6 | https://en.wikipedia.org/wiki/Qualla_Boundary
470 | North Carolina | 6 | https://en.wikipedia.org/wiki/North_Carolina
471 | Cherokee language | 6 | https://en.wikipedia.org/wiki/Cherokee_language
472 | pre-school | 6 | https://en.wikipedia.org/wiki/Pre-school
473 | speech sounds | 6 | https://en.wikipedia.org/wiki/Phone_(phonetics)
474 | babbling | 6 | https://en.wikipedia.org/wiki/Babbling
475 | handshapes | 6 | https://en.wikipedia.org/wiki/Handshape
476 | utterances | 6 | https://en.wikipedia.org/wiki/Utterance
477 | holophrases | 6 | https://en.wikipedia.org/wiki/Holophrasis
478 | telegraphic speech | 6 | https://en.wikipedia.org/wiki/Telegraphic_speech
479 | grammatically | 6 | https://en.wikipedia.org/wiki/Grammar
480 | fetuses | 6 | https://en.wikipedia.org/wiki/Fetus
481 | Arnold Lakhovsky | 6 | https://en.wikipedia.org/wiki/Arnold_Lakhovsky
482 | ethnolinguists | 6 | https://en.wikipedia.org/wiki/Anthropological_linguistics
483 | varieties | 6 | https://en.wikipedia.org/wiki/Variety_(linguistics)
484 | jargons | 6 | https://en.wikipedia.org/wiki/Register_(sociolinguistics)
485 | styles | 6 | https://en.wikipedia.org/wiki/Style_shifting
486 | subcultures | 6 | https://en.wikipedia.org/wiki/Subculture
487 | social classes | 6 | https://en.wikipedia.org/wiki/Social_class
488 | Dyirbal | 6 | https://en.wikipedia.org/wiki/Dyirbal_language
489 | Thai | 6 | https://en.wikipedia.org/wiki/Thai_language
490 | Burmese | 6 | https://en.wikipedia.org/wiki/Burmese_language
491 | Javanese | 6 | https://en.wikipedia.org/wiki/Old_Javanese
492 | Swampy Cree | 6 | https://en.wikipedia.org/wiki/Swampy_Cree_language
493 | Canadian Aboriginal syllabics | 6 | https://en.wikipedia.org/wiki/Canadian_Aboriginal_syllabics
494 | abugida | 6 | https://en.wikipedia.org/wiki/Abugida
495 | writing systems | 6 | https://en.wikipedia.org/wiki/Writing_systems
496 | formal education | 6 | https://en.wikipedia.org/wiki/Formal_education
497 | Bronze Age | 6 | https://en.wikipedia.org/wiki/Bronze_Age
498 | 4th millennium BC | 6 | https://en.wikipedia.org/wiki/4th_millennium_BC
499 | cuneiform script | 6 | https://en.wikipedia.org/wiki/Cuneiform_(script)
500 | Egyptian hieroglyphs | 6 | https://en.wikipedia.org/wiki/Egyptian_hieroglyphs
501 | 2600 BC | 6 | https://en.wikipedia.org/wiki/26th_century_BC
502 | cultural diffusion | 6 | https://en.wikipedia.org/wiki/Cultural_diffusion
503 | Chinese script | 6 | https://en.wikipedia.org/wiki/Chinese_script
504 | pre-Columbian | 6 | https://en.wikipedia.org/wiki/Pre-Columbian
505 | Mesoamerican writing systems | 6 | https://en.wikipedia.org/wiki/Mesoamerican_writing_systems
506 | Olmec | 6 | https://en.wikipedia.org/wiki/Olmec
507 | Maya scripts | 6 | https://en.wikipedia.org/wiki/Maya_script
508 | Beowulf | 6 | https://en.wikipedia.org/wiki/Beowulf
509 | Old English | 6 | https://en.wikipedia.org/wiki/Old_English
510 | phonological system | 6 | https://en.wikipedia.org/wiki/Phonological_change
511 | Sound change | 6 | https://en.wikipedia.org/wiki/Sound_change
512 | phonetic feature | 6 | https://en.wikipedia.org/wiki/Distinctive_feature
513 | chain shift | 6 | https://en.wikipedia.org/wiki/Chain_shift
514 | Germanic languages | 6 | https://en.wikipedia.org/wiki/Germanic_languages
515 | Grimm's law | 6 | https://en.wikipedia.org/wiki/Grimm%27s_law
516 | Italic languages | 6 | https://en.wikipedia.org/wiki/Italic_languages
517 | Great Vowel Shift | 6 | https://en.wikipedia.org/wiki/Great_Vowel_Shift
518 | idioms | 6 | https://en.wikipedia.org/wiki/Idiom
519 | grammaticalized | 6 | https://en.wikipedia.org/wiki/Grammaticalized
520 | Caribbean Spanish | 6 | https://en.wikipedia.org/wiki/Caribbean_Spanish
521 | Standard Spanish | 6 | https://en.wikipedia.org/wiki/Standard_Spanish
522 | drift | 6 | https://en.wikipedia.org/wiki/Drift_(linguistics)
523 | ideologies | 6 | https://en.wikipedia.org/wiki/Language_ideology
524 | diffusion | 6 | https://en.wikipedia.org/wiki/Trans-cultural_diffusion
525 | Multilingualism | 6 | https://en.wikipedia.org/wiki/Multilingualism
526 | human history | 6 | https://en.wikipedia.org/wiki/Human_history
527 | ethno-national state | 6 | https://en.wikipedia.org/wiki/Nation_state
528 | language areas | 6 | https://en.wikipedia.org/wiki/Sprachbund
529 | Balkan language area | 6 | https://en.wikipedia.org/wiki/Balkan_language_area
530 | Mesoamerican language area | 6 | https://en.wikipedia.org/wiki/Mesoamerican_language_area
531 | Ethiopian language area | 6 | https://en.wikipedia.org/wiki/Ethiopian_language_area
532 | South Asia | 6 | https://en.wikipedia.org/wiki/South_Asia
533 | areal features | 6 | https://en.wikipedia.org/wiki/Areal_feature_(linguistics)
534 | language convergence | 6 | https://en.wikipedia.org/wiki/Language_convergence
535 | borrowing | 6 | https://en.wikipedia.org/wiki/Loanword
536 | relexification | 6 | https://en.wikipedia.org/wiki/Relexification
537 | mixed languages | 6 | https://en.wikipedia.org/wiki/Mixed_language
538 | pidgins | 6 | https://en.wikipedia.org/wiki/Pidgins
539 | creole language | 6 | https://en.wikipedia.org/wiki/Creole_language
540 | Tok Pisin | 6 | https://en.wikipedia.org/wiki/Tok_Pisin
541 | Papua New-Guinea | 6 | https://en.wikipedia.org/wiki/Papua_New-Guinea
542 | Austronesian languages | 6 | https://en.wikipedia.org/wiki/Austronesian_languages
543 | Kreyòl ayisyen | 6 | https://en.wikipedia.org/wiki/Haitian_Creole
544 | Haiti | 6 | https://en.wikipedia.org/wiki/Haiti
545 | Michif | 6 | https://en.wikipedia.org/wiki/Michif_language
546 | Cree | 6 | https://en.wikipedia.org/wiki/Cree_language
547 | Spanish | 6 | https://en.wikipedia.org/wiki/Spanish_language
548 | Portuguese | 6 | https://en.wikipedia.org/wiki/Portuguese_language
549 | Bengali | 6 | https://en.wikipedia.org/wiki/Bengali_language
550 | Javanese | 6 | https://en.wikipedia.org/wiki/Javanese_language
551 | SIL Ethnologue | 6 | https://en.wikipedia.org/wiki/SIL_Ethnologue
552 | dialects | 6 | https://en.wikipedia.org/wiki/Dialects
553 | mutual intelligibility | 6 | https://en.wikipedia.org/wiki/Mutual_intelligibility
554 | Danish language | 6 | https://en.wikipedia.org/wiki/Danish_language
555 | Jutish | 6 | https://en.wikipedia.org/wiki/Jutlandic_dialect
556 | mayor | 6 | https://en.wikipedia.org/wiki/Mayor
557 | Novi Sad | 6 | https://en.wikipedia.org/wiki/Novi_Sad
558 | Serbian | 6 | https://en.wikipedia.org/wiki/Serbian_language
559 | Hungarian | 6 | https://en.wikipedia.org/wiki/Hungarian_language
560 | Slovak | 6 | https://en.wikipedia.org/wiki/Slovak_language
561 | Pannonian Rusyn | 6 | https://en.wikipedia.org/wiki/Pannonian_Rusyn_language
562 | clear distinction | 6 | https://en.wikipedia.org/wiki/Language_or_dialect
563 | aphorism | 6 | https://en.wikipedia.org/wiki/Aphorism
564 | Max Weinreich | 6 | https://en.wikipedia.org/wiki/Max_Weinreich
565 | a language is a dialect with an army and navy | 6 | https://en.wikipedia.org/wiki/A_language_is_a_dialect_with_an_army_and_navy
566 | Cantonese | 6 | https://en.wikipedia.org/wiki/Cantonese
567 | Swedish | 6 | https://en.wikipedia.org/wiki/Swedish_language
568 | Norwegian | 6 | https://en.wikipedia.org/wiki/Norwegian_language
569 | Yugoslav civil war | 6 | https://en.wikipedia.org/wiki/Yugoslav_civil_war
570 | Serbo-Croatian | 6 | https://en.wikipedia.org/wiki/Serbo-Croatian_language
571 | Croatian | 6 | https://en.wikipedia.org/wiki/Croatian_language
572 | language isolates | 6 | https://en.wikipedia.org/wiki/Language_isolate
573 | Zuni | 6 | https://en.wikipedia.org/wiki/Zuni_language
574 | New Mexico | 6 | https://en.wikipedia.org/wiki/New_Mexico
575 | Purépecha | 6 | https://en.wikipedia.org/wiki/Pur%C3%A9pecha_language
576 | Ainu | 6 | https://en.wikipedia.org/wiki/Ainu_language
577 | Burushaski | 6 | https://en.wikipedia.org/wiki/Burushaski_language
578 | Pakistan | 6 | https://en.wikipedia.org/wiki/Pakistan
579 | Hindustani | 6 | https://en.wikipedia.org/wiki/Hindustani_language
580 | Urdu | 6 | https://en.wikipedia.org/wiki/Urdu
581 | Eurasian | 6 | https://en.wikipedia.org/wiki/Eurasia
582 | Migration Period | 6 | https://en.wikipedia.org/wiki/Migration_Period
583 | European colonial expansion | 6 | https://en.wikipedia.org/wiki/History_of_colonialism
584 | Americas | 6 | https://en.wikipedia.org/wiki/Americas
585 | Niger-Congo language family | 6 | https://en.wikipedia.org/wiki/Niger%E2%80%93Congo_languages
586 | Shona | 6 | https://en.wikipedia.org/wiki/Shona_language
587 | Yoruba | 6 | https://en.wikipedia.org/wiki/Yoruba_language
588 | Afroasiatic languages | 6 | https://en.wikipedia.org/wiki/Afroasiatic_languages
589 | Semitic languages | 6 | https://en.wikipedia.org/wiki/Semitic_languages
590 | Sahara | 6 | https://en.wikipedia.org/wiki/Sahara
591 | Berber languages | 6 | https://en.wikipedia.org/wiki/Berber_languages
592 | Hausa | 6 | https://en.wikipedia.org/wiki/Hausa_language
593 | Madagascar | 6 | https://en.wikipedia.org/wiki/Madagascar
594 | maritime Southeast Asia | 6 | https://en.wikipedia.org/wiki/Maritime_Southeast_Asia
595 | Oceania | 6 | https://en.wikipedia.org/wiki/Oceania
596 | Malagasy | 6 | https://en.wikipedia.org/wiki/Malagasy_language
597 | M?ori | 6 | https://en.wikipedia.org/wiki/Maori_language
598 | Samoan | 6 | https://en.wikipedia.org/wiki/Samoan_language
599 | Indonesia | 6 | https://en.wikipedia.org/wiki/Indonesia
600 | Taiwan | 6 | https://en.wikipedia.org/wiki/Formosan_languages
601 | Dravidian languages | 6 | https://en.wikipedia.org/wiki/Dravidian_languages
602 | Kannada | 6 | https://en.wikipedia.org/wiki/Kannada
603 | Turkic languages | 6 | https://en.wikipedia.org/wiki/Turkic_languages
604 | Austroasiatic | 6 | https://en.wikipedia.org/wiki/Austroasiatic_languages
605 | Khmer | 6 | https://en.wikipedia.org/wiki/Khmer_language
606 | Tai–Kadai languages | 6 | https://en.wikipedia.org/wiki/Tai%E2%80%93Kadai_languages
607 | Southeast Asia | 6 | https://en.wikipedia.org/wiki/Southeast_Asia
608 | Papua New Guinea | 6 | https://en.wikipedia.org/wiki/Papua_New_Guinea
609 | West Africa | 6 | https://en.wikipedia.org/wiki/West_Africa
610 | Quechumaran | 6 | https://en.wikipedia.org/wiki/Quechumaran_languages
611 | Arawak | 6 | https://en.wikipedia.org/wiki/Arawak_languages
612 | Tupi-Guarani | 6 | https://en.wikipedia.org/wiki/Tupi-Guarani_languages
613 | Uto-Aztecan | 6 | https://en.wikipedia.org/wiki/Uto-Aztecan_languages
614 | Oto-Manguean | 6 | https://en.wikipedia.org/wiki/Oto-Manguean_languages
615 | Mayan | 6 | https://en.wikipedia.org/wiki/Mayan_languages
616 | Mesoamerica | 6 | https://en.wikipedia.org/wiki/Mesoamerica
617 | Na-Dene | 6 | https://en.wikipedia.org/wiki/Na-Dene_languages
618 | Iroquoian | 6 | https://en.wikipedia.org/wiki/Iroquoian_languages
619 | Algonquian | 6 | https://en.wikipedia.org/wiki/Algonquian_languages
620 | North America | 6 | https://en.wikipedia.org/wiki/North_America
621 | Pama-Nyungan family | 6 | https://en.wikipedia.org/wiki/Pama-Nyungan_languages
622 | shift | 6 | https://en.wikipedia.org/wiki/Language_shift
623 | Language loss | 6 | https://en.wikipedia.org/wiki/Language_loss
624 | dead language | 6 | https://en.wikipedia.org/wiki/Dead_language
625 | extinct language | 6 | https://en.wikipedia.org/wiki/Extinct_language
626 | globalization | 6 | https://en.wikipedia.org/wiki/Globalization
627 | neo-colonialism | 6 | https://en.wikipedia.org/wiki/Neo-colonialism
628 | top 20 languages | 6 | https://en.wikipedia.org/wiki/List_of_languages_by_number_of_native_speakers
629 | semi-speakers | 6 | https://en.wikipedia.org/wiki/Speaker_types
630 | lingua franca | 6 | https://en.wikipedia.org/wiki/Lingua_franca
631 | Esperanto | 6 | https://en.wikipedia.org/wiki/Esperanto
632 | Old Testament | 6 | https://en.wikipedia.org/wiki/Old_Testament
633 | Yugoslav | 6 | https://en.wikipedia.org/wiki/Yugoslav_Wars
634 | American Civil War | 6 | https://en.wikipedia.org/wiki/American_Civil_War
635 | Rwanda | 6 | https://en.wikipedia.org/wiki/Rwanda
636 | revitalizing | 6 | https://en.wikipedia.org/wiki/Language_revitalization
637 | specific legislation | 6 | https://en.wikipedia.org/wiki/Language_policy
638 | Human communication | 6 | https://en.wikipedia.org/wiki/Human_communication
639 | International auxiliary language | 6 | https://en.wikipedia.org/wiki/International_auxiliary_language
640 | List of language regulators | 6 | https://en.wikipedia.org/wiki/List_of_language_regulators
641 | List of official languages | 6 | https://en.wikipedia.org/wiki/List_of_official_languages
642 | Outline of linguistics | 6 | https://en.wikipedia.org/wiki/Outline_of_linguistics
643 | Problem of religious language | 6 | https://en.wikipedia.org/wiki/Problem_of_religious_language
644 | Psycholinguistics | 6 | https://en.wikipedia.org/wiki/Psycholinguistics
645 | Speech-language pathology | 6 | https://en.wikipedia.org/wiki/Speech-language_pathology
646 | Father Tongue hypothesis | 6 | https://en.wikipedia.org/wiki/Father_Tongue_hypothesis
647 | Koko | 6 | https://en.wikipedia.org/wiki/Koko_(gorilla)
648 | conditioning | 6 | https://en.wikipedia.org/wiki/Operant_conditioning
649 | doi | 6 | https://en.wikipedia.org/wiki/Digital_object_identifier
650 | PMID | 6 | https://en.wikipedia.org/wiki/PubMed_Identifier
651 | Scientific American | 6 | https://en.wikipedia.org/wiki/Scientific_American
652 | Science | 6 | https://en.wikipedia.org/wiki/Science
653 | ISBN | 6 | https://en.wikipedia.org/wiki/International_Standard_Book_Number
654 | Aikhenvald, Alexandra | 6 | https://en.wikipedia.org/wiki/Alexandra_Aikhenvald
655 | R. M. W. Dixon | 6 | https://en.wikipedia.org/wiki/R._M._W._Dixon
656 | Aitchison, Jean | 6 | https://en.wikipedia.org/wiki/Jean_Aitchison
657 | Aronoff, Mark | 6 | https://en.wikipedia.org/wiki/Mark_Aronoff
658 | Baker, Mark C. | 6 | https://en.wikipedia.org/wiki/Mark_Baker_(linguist)
659 | Bloomfield, Leonard | 6 | https://en.wikipedia.org/wiki/Leonard_Bloomfield
660 | Campbell, Lyle | 6 | https://en.wikipedia.org/wiki/Lyle_Campbell
661 | Syntactic Structures | 6 | https://en.wikipedia.org/wiki/Syntactic_Structures
662 | Comrie, Bernard | 6 | https://en.wikipedia.org/wiki/Bernard_Comrie
663 | Croft, William | 6 | https://en.wikipedia.org/wiki/William_Croft_(linguist)
664 | Crystal, David | 6 | https://en.wikipedia.org/wiki/David_Crystal
665 | Deacon, Terrence | 6 | https://en.wikipedia.org/wiki/Terrence_Deacon
666 | The Symbolic Species | 6 | https://en.wikipedia.org/wiki/The_Symbolic_Species
667 | Evans, Nicholas | 6 | https://en.wikipedia.org/wiki/Nicholas_Evans_(linguist)
668 | Levinson, Stephen C. | 6 | https://en.wikipedia.org/wiki/Stephen_C._Levinson
669 | Fitch, W. Tecumseh | 6 | https://en.wikipedia.org/wiki/W._Tecumseh_Fitch
670 | Foley, William A. | 6 | https://en.wikipedia.org/wiki/William_A._Foley
671 | Goldsmith, John A | 6 | https://en.wikipedia.org/wiki/John_Goldsmith_(linguist)
672 | Greenberg, Joseph | 6 | https://en.wikipedia.org/wiki/Joseph_Greenberg
673 | Haspelmath, Martin | 6 | https://en.wikipedia.org/wiki/Martin_Haspelmath
674 | Haugen, Einar | 6 | https://en.wikipedia.org/wiki/Einar_Haugen
675 | Hauser, Marc D. | 6 | https://en.wikipedia.org/wiki/Marc_Hauser
676 | International Phonetic Association | 6 | https://en.wikipedia.org/wiki/International_Phonetic_Association
677 | Cambridge University Press | 6 | https://en.wikipedia.org/wiki/Cambridge_University_Press
678 | Labov, William | 6 | https://en.wikipedia.org/wiki/William_Labov
679 | Ladefoged, Peter | 6 | https://en.wikipedia.org/wiki/Peter_Ladefoged
680 | Lyons, John | 6 | https://en.wikipedia.org/wiki/John_Lyons_(linguist)
681 | Berlin | 6 | https://en.wikipedia.org/wiki/Berlin
682 | Newmeyer, Frederick J. | 6 | https://en.wikipedia.org/wiki/Frederick_Newmeyer
683 | Nichols, Johanna | 6 | https://en.wikipedia.org/wiki/Johanna_Nichols
684 | Linguistic diversity in space and time | 6 | https://en.wikipedia.org/wiki/Linguistic_diversity_in_space_and_time
685 | The Language Instinct: How the Mind Creates Language | 6 | https://en.wikipedia.org/wiki/The_Language_Instinct
686 | Course in General Linguistics | 6 | https://en.wikipedia.org/wiki/Course_in_General_Linguistics
687 | Swadesh, Morris | 6 | https://en.wikipedia.org/wiki/Morris_Swadesh
688 | JSTOR | 6 | https://en.wikipedia.org/wiki/JSTOR
689 | Thomason, Sarah G. | 6 | https://en.wikipedia.org/wiki/Sarah_Thomason
690 | Kaufman, Terrence | 6 | https://en.wikipedia.org/wiki/Terrence_Kaufman
691 | Trask, Robert Lawrence | 6 | https://en.wikipedia.org/wiki/Larry_Trask
692 | Van Valin, jr, Robert D. | 6 | https://en.wikipedia.org/wiki/Robert_Van_Valin,_Jr.
693 | critical period | 5 | https://en.wikipedia.org/wiki/Critical_period_hypothesis
694 | critical periods | 6 | https://en.wikipedia.org/wiki/Critical_period
695 | visual development | 6 | https://en.wikipedia.org/wiki/Visual_system
696 | second-language acquisition | 6 | https://en.wikipedia.org/wiki/Second-language_acquisition
697 | accent | 6 | https://en.wikipedia.org/wiki/Accent_(dialect)
698 | multiple factors | 6 | https://en.wikipedia.org/wiki/Individual_variation_in_second-language_acquisition
699 | Wilder Penfield | 6 | https://en.wikipedia.org/wiki/Wilder_Penfield
700 | Eric Lenneberg | 6 | https://en.wikipedia.org/wiki/Eric_Lenneberg
701 | neuroplasticity | 6 | https://en.wikipedia.org/wiki/Neuroplasticity
702 | stereopsis | 6 | https://en.wikipedia.org/wiki/Stereopsis
703 | Susan R. Barry | 6 | https://en.wikipedia.org/wiki/Susan_R._Barry
704 | achieved stereopsis | 6 | https://en.wikipedia.org/wiki/Stereopsis_recovery
705 | prefrontal cortex | 6 | https://en.wikipedia.org/wiki/Prefrontal_cortex
706 | cognitive control | 6 | https://en.wikipedia.org/wiki/Cognitive_control
707 | second language | 6 | https://en.wikipedia.org/wiki/Second_language
708 | David Singleton | 6 | https://en.wikipedia.org/wiki/David_Singleton
709 | pronunciation | 6 | https://en.wikipedia.org/wiki/Pronunciation
710 | procedural memory | 6 | https://en.wikipedia.org/wiki/Procedural_memory
711 | feral children | 6 | https://en.wikipedia.org/wiki/Feral_child
712 | 'Genie' | 6 | https://en.wikipedia.org/wiki/Genie_(feral_child)
713 | child abuse | 6 | https://en.wikipedia.org/wiki/Child_abuse
714 | Skinner | 6 | https://en.wikipedia.org/wiki/B._F._Skinner
715 | O. Hobart Mowrer | 6 | https://en.wikipedia.org/wiki/O._Hobart_Mowrer
716 | positive reinforcement | 6 | https://en.wikipedia.org/wiki/Positive_reinforcement
717 | universal grammar | 6 | https://en.wikipedia.org/wiki/Universal_grammar
718 | language acquisition device | 6 | https://en.wikipedia.org/wiki/Language_acquisition_device
719 | Stanislas Dehaene | 6 | https://en.wikipedia.org/wiki/Stanislas_Dehaene
720 | orthography | 6 | https://en.wikipedia.org/wiki/Orthography
721 | Piaget | 6 | https://en.wikipedia.org/wiki/Jean_Piaget
722 | Krashen | 6 | https://en.wikipedia.org/wiki/Stephen_Krashen
723 | applied linguistics | 6 | https://en.wikipedia.org/wiki/Applied_linguistics
